Date,Service description,Service ID,List cost ($),Negotiated savings ($),Savings programs ($),Other savings ($),Unrounded subtotal ($),Subtotal ($)
2026-03-11,Cloud Storage,95FF-2EF5-5EA1,0.44,0.00,0.00,0.00,0.435140,0.44
2026-03-11,Secret Manager,EE82-7A5E-871C,0.16,0.00,0.00,0.00,0.155004,0.16
2026-03-11,Cloud Build,8B5D-EF7D-EB12,0.00,0.00,0.00,0.00,0.000562,0.00
2026-03-11,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-03-11,Compute Engine,6F81-5844-456A,-0.00,0.00,0.00,0.00,-0.000001,-0.00
2026-03-10,Gemini API,AEFD-7695-64FA,31.11,0.00,0.00,0.00,31.108008,31.11
2026-03-10,Artifact Registry,149C-F9EC-3994,7.97,0.00,0.00,0.00,7.967210,7.97
2026-03-10,Cloud Run,152E-C115-5142,6.27,0.00,0.00,0.00,6.268364,6.27
2026-03-10,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351982,2.35
2026-03-10,App Engine,F17B-412E-CB64,0.49,0.00,0.00,0.00,0.494516,0.49
2026-03-10,Cloud Storage,95FF-2EF5-5EA1,0.48,0.00,0.00,0.00,0.483818,0.48
2026-03-10,Secret Manager,EE82-7A5E-871C,0.16,0.00,0.00,0.00,0.155770,0.16
2026-03-10,Cloud Build,8B5D-EF7D-EB12,0.00,0.00,0.00,0.00,0.003068,0.00
2026-03-10,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-03-10,Compute Engine,6F81-5844-456A,-0.00,0.00,0.00,0.00,-0.000002,-0.00
2026-03-09,Gemini API,AEFD-7695-64FA,11.83,0.00,0.00,0.00,11.828933,11.83
2026-03-09,Artifact Registry,149C-F9EC-3994,7.93,0.00,0.00,0.00,7.933691,7.93
2026-03-09,Cloud Run,152E-C115-5142,6.10,0.00,0.00,0.00,6.102832,6.10
2026-03-09,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351987,2.35
2026-03-09,Cloud Storage,95FF-2EF5-5EA1,0.45,0.00,0.00,0.00,0.452030,0.45
2026-03-09,App Engine,F17B-412E-CB64,0.42,0.00,0.00,0.00,0.422408,0.42
2026-03-09,Secret Manager,EE82-7A5E-871C,0.15,0.00,0.00,0.00,0.154609,0.15
2026-03-09,Cloud Build,8B5D-EF7D-EB12,0.00,0.00,0.00,0.00,0.001621,0.00
2026-03-09,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-03-08,Gemini API,AEFD-7695-64FA,10.85,0.00,0.00,0.00,10.849108,10.85
2026-03-08,Artifact Registry,149C-F9EC-3994,7.57,0.00,0.00,0.00,7.566828,7.57
2026-03-08,Cloud Run,152E-C115-5142,4.62,0.00,0.00,0.00,4.620487,4.62
2026-03-08,Cloud Memorystore for Redis,5AF5-2C11-D467,2.25,0.00,0.00,0.00,2.253983,2.25
2026-03-08,Cloud Storage,95FF-2EF5-5EA1,0.49,0.00,0.00,0.00,0.494795,0.49
2026-03-08,App Engine,F17B-412E-CB64,0.47,0.00,0.00,0.00,0.466589,0.47
2026-03-08,Secret Manager,EE82-7A5E-871C,0.15,0.00,0.00,0.00,0.148449,0.15
2026-03-08,Cloud Build,8B5D-EF7D-EB12,0.00,0.00,0.00,0.00,0.004254,0.00
2026-03-08,Compute Engine,6F81-5844-456A,0.00,0.00,0.00,0.00,0.000001,0.00
2026-03-08,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-03-07,Gemini API,AEFD-7695-64FA,49.89,0.00,0.00,0.00,49.892690,49.89
2026-03-07,Artifact Registry,149C-F9EC-3994,7.84,0.00,0.00,0.00,7.839536,7.84
2026-03-07,Cloud Run,152E-C115-5142,4.71,0.00,0.00,0.00,4.712903,4.71
2026-03-07,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351983,2.35
2026-03-07,Cloud Storage,95FF-2EF5-5EA1,0.63,0.00,0.00,0.00,0.632354,0.63
2026-03-07,App Engine,F17B-412E-CB64,0.44,0.00,0.00,0.00,0.441266,0.44
2026-03-07,Secret Manager,EE82-7A5E-871C,0.16,0.00,0.00,0.00,0.155060,0.16
2026-03-07,Cloud Build,8B5D-EF7D-EB12,0.00,0.00,0.00,0.00,0.004594,0.00
2026-03-07,Networking,E505-1604-58F8,0.15,0.00,0.00,-0.15,0.000000,0.00
2026-03-07,Compute Engine,6F81-5844-456A,-0.00,0.00,0.00,0.00,-0.000003,-0.00
2026-03-06,Gemini API,AEFD-7695-64FA,28.09,0.00,0.00,0.00,28.094554,28.09
2026-03-06,Artifact Registry,149C-F9EC-3994,7.80,0.00,0.00,0.00,7.797358,7.80
2026-03-06,Cloud Run,152E-C115-5142,4.51,0.00,0.00,0.00,4.508326,4.51
2026-03-06,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351985,2.35
2026-03-06,App Engine,F17B-412E-CB64,0.62,0.00,0.00,0.00,0.619771,0.62
2026-03-06,Cloud Storage,95FF-2EF5-5EA1,0.55,0.00,0.00,0.00,0.546622,0.55
2026-03-06,Cloud Build,8B5D-EF7D-EB12,0.00,0.00,0.00,0.00,0.002700,0.00
2026-03-06,Secret Manager,EE82-7A5E-871C,0.00,0.00,0.00,0.00,0.000752,0.00
2026-03-06,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-03-06,Compute Engine,6F81-5844-456A,-0.00,0.00,0.00,0.00,-0.000001,-0.00
2026-03-05,Gemini API,AEFD-7695-64FA,26.11,0.00,0.00,0.00,26.109346,26.11
2026-03-05,Artifact Registry,149C-F9EC-3994,7.74,0.00,0.00,0.00,7.744018,7.74
2026-03-05,Cloud Run,152E-C115-5142,4.76,0.00,0.00,0.00,4.764991,4.76
2026-03-05,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351983,2.35
2026-03-05,App Engine,F17B-412E-CB64,1.41,0.00,0.00,0.00,1.414992,1.41
2026-03-05,Cloud Storage,95FF-2EF5-5EA1,0.64,0.00,0.00,0.00,0.644248,0.64
2026-03-05,Secret Manager,EE82-7A5E-871C,0.09,0.00,0.00,0.00,0.089648,0.09
2026-03-05,Cloud Build,8B5D-EF7D-EB12,0.01,0.00,0.00,0.00,0.005343,0.01
2026-03-05,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-03-05,Compute Engine,6F81-5844-456A,-0.00,0.00,0.00,0.00,-0.000001,-0.00
2026-03-04,Gemini API,AEFD-7695-64FA,25.99,0.00,0.00,0.00,25.991884,25.99
2026-03-04,Artifact Registry,149C-F9EC-3994,7.65,0.00,0.00,0.00,7.646918,7.65
2026-03-04,Cloud Run,152E-C115-5142,4.83,0.00,0.00,0.00,4.830890,4.83
2026-03-04,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351986,2.35
2026-03-04,App Engine,F17B-412E-CB64,0.87,0.00,0.00,0.00,0.874204,0.87
2026-03-04,Cloud Storage,95FF-2EF5-5EA1,0.68,0.00,0.00,0.00,0.684276,0.68
2026-03-04,Secret Manager,EE82-7A5E-871C,0.15,0.00,0.00,0.00,0.151136,0.15
2026-03-04,Cloud Build,8B5D-EF7D-EB12,0.01,0.00,0.00,0.00,0.005984,0.01
2026-03-04,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-03-03,Gemini API,AEFD-7695-64FA,44.18,0.00,0.00,0.00,44.180615,44.18
2026-03-03,Artifact Registry,149C-F9EC-3994,7.52,0.00,0.00,0.00,7.522269,7.52
2026-03-03,Cloud Run,152E-C115-5142,4.90,0.00,0.00,-1.40,3.497006,3.50
2026-03-03,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351982,2.35
2026-03-03,App Engine,F17B-412E-CB64,1.16,0.00,0.00,0.00,1.159032,1.16
2026-03-03,Cloud Storage,95FF-2EF5-5EA1,0.81,0.00,0.00,0.00,0.809066,0.81
2026-03-03,Secret Manager,EE82-7A5E-871C,0.09,0.00,0.00,0.00,0.093486,0.09
2026-03-03,Cloud Build,8B5D-EF7D-EB12,0.01,0.00,0.00,0.00,0.007964,0.01
2026-03-03,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-03-03,Compute Engine,6F81-5844-456A,-0.00,0.00,0.00,0.00,-0.000002,-0.00
2026-03-02,Gemini API,AEFD-7695-64FA,18.23,0.00,0.00,0.00,18.233134,18.23
2026-03-02,Artifact Registry,149C-F9EC-3994,7.43,0.00,0.00,0.00,7.430047,7.43
2026-03-02,Cloud Run,152E-C115-5142,4.65,0.00,0.00,-1.49,3.154497,3.15
2026-03-02,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351983,2.35
2026-03-02,App Engine,F17B-412E-CB64,0.84,0.00,0.00,0.00,0.844926,0.84
2026-03-02,Cloud Storage,95FF-2EF5-5EA1,0.75,0.00,0.00,0.00,0.751087,0.75
2026-03-02,Cloud Build,8B5D-EF7D-EB12,0.01,0.00,0.00,0.00,0.007637,0.01
2026-03-02,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-03-01,Gemini API,AEFD-7695-64FA,28.62,0.00,0.00,0.00,28.619489,28.62
2026-03-01,Artifact Registry,149C-F9EC-3994,7.26,0.00,0.00,0.00,7.256106,7.26
2026-03-01,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351982,2.35
2026-03-01,Cloud Run,152E-C115-5142,4.57,0.00,0.00,-2.32,2.248593,2.25
2026-03-01,Cloud Storage,95FF-2EF5-5EA1,0.80,0.00,0.00,0.00,0.803777,0.80
2026-03-01,App Engine,F17B-412E-CB64,0.35,0.00,0.00,0.00,0.345889,0.35
2026-03-01,Cloud Build,8B5D-EF7D-EB12,0.01,0.00,0.00,0.00,0.008683,0.01
2026-03-01,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-03-01,Compute Engine,6F81-5844-456A,-0.00,0.00,0.00,0.00,-0.000003,-0.00
2026-02-28,Gemini API,AEFD-7695-64FA,13.45,0.00,0.00,0.00,13.447553,13.45
2026-02-28,Artifact Registry,149C-F9EC-3994,7.93,0.00,0.00,0.00,7.932814,7.93
2026-02-28,Cloud Run,152E-C115-5142,4.58,0.00,0.00,0.00,4.575447,4.58
2026-02-28,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351985,2.35
2026-02-28,Cloud Build,8B5D-EF7D-EB12,2.03,0.00,0.00,0.00,2.026384,2.03
2026-02-28,Cloud Storage,95FF-2EF5-5EA1,0.80,0.00,0.00,0.00,0.795101,0.80
2026-02-28,App Engine,F17B-412E-CB64,0.39,0.00,0.00,0.00,0.388292,0.39
2026-02-28,Secret Manager,EE82-7A5E-871C,0.17,0.00,0.00,0.00,0.174383,0.17
2026-02-28,Compute Engine,6F81-5844-456A,0.14,0.00,0.00,0.00,0.140310,0.14
2026-02-28,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-02-27,Artifact Registry,149C-F9EC-3994,7.84,0.00,0.00,0.00,7.840645,7.84
2026-02-27,Cloud Run,152E-C115-5142,4.29,0.00,0.00,0.00,4.294991,4.29
2026-02-27,Gemini API,AEFD-7695-64FA,2.68,0.00,0.00,0.00,2.683426,2.68
2026-02-27,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351983,2.35
2026-02-27,Cloud Build,8B5D-EF7D-EB12,0.79,0.00,0.00,0.00,0.794520,0.79
2026-02-27,Cloud Storage,95FF-2EF5-5EA1,0.54,0.00,0.00,0.00,0.540128,0.54
2026-02-27,App Engine,F17B-412E-CB64,0.38,0.00,0.00,0.00,0.379833,0.38
2026-02-27,Secret Manager,EE82-7A5E-871C,0.17,0.00,0.00,0.00,0.170807,0.17
2026-02-27,Compute Engine,6F81-5844-456A,0.14,0.00,0.00,0.00,0.140302,0.14
2026-02-27,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-02-26,Artifact Registry,149C-F9EC-3994,7.80,0.00,0.00,0.00,7.798624,7.80
2026-02-26,Gemini API,AEFD-7695-64FA,5.75,0.00,0.00,0.00,5.752936,5.75
2026-02-26,Cloud Run,152E-C115-5142,4.38,0.00,0.00,0.00,4.382629,4.38
2026-02-26,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351987,2.35
2026-02-26,Cloud Build,8B5D-EF7D-EB12,0.77,0.00,0.00,0.00,0.768603,0.77
2026-02-26,Cloud Storage,95FF-2EF5-5EA1,0.53,0.00,0.00,0.00,0.529309,0.53
2026-02-26,App Engine,F17B-412E-CB64,0.37,0.00,0.00,0.00,0.371970,0.37
2026-02-26,Secret Manager,EE82-7A5E-871C,0.17,0.00,0.00,0.00,0.170250,0.17
2026-02-26,Compute Engine,6F81-5844-456A,0.14,0.00,0.00,0.00,0.140310,0.14
2026-02-26,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-02-25,Artifact Registry,149C-F9EC-3994,7.74,0.00,0.00,0.00,7.744083,7.74
2026-02-25,Gemini API,AEFD-7695-64FA,4.36,0.00,0.00,0.00,4.361693,4.36
2026-02-25,Cloud Run,152E-C115-5142,4.32,0.00,0.00,0.00,4.318214,4.32
2026-02-25,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351990,2.35
2026-02-25,Cloud Build,8B5D-EF7D-EB12,0.80,0.00,0.00,0.00,0.804838,0.80
2026-02-25,Cloud Storage,95FF-2EF5-5EA1,0.53,0.00,0.00,0.00,0.525238,0.53
2026-02-25,App Engine,F17B-412E-CB64,0.37,0.00,0.00,0.00,0.373063,0.37
2026-02-25,Secret Manager,EE82-7A5E-871C,0.17,0.00,0.00,0.00,0.170409,0.17
2026-02-25,Compute Engine,6F81-5844-456A,0.14,0.00,0.00,0.00,0.140306,0.14
2026-02-25,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-02-24,Gemini API,AEFD-7695-64FA,10.56,0.00,0.00,0.00,10.561011,10.56
2026-02-24,Artifact Registry,149C-F9EC-3994,7.66,0.00,0.00,0.00,7.664973,7.66
2026-02-24,Cloud Run,152E-C115-5142,4.57,0.00,0.00,0.00,4.569735,4.57
2026-02-24,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351983,2.35
2026-02-24,Cloud Build,8B5D-EF7D-EB12,1.29,0.00,0.00,0.00,1.290890,1.29
2026-02-24,Cloud Storage,95FF-2EF5-5EA1,0.59,0.00,0.00,0.00,0.588948,0.59
2026-02-24,App Engine,F17B-412E-CB64,0.37,0.00,0.00,0.00,0.366830,0.37
2026-02-24,Secret Manager,EE82-7A5E-871C,0.17,0.00,0.00,0.00,0.171503,0.17
2026-02-24,Compute Engine,6F81-5844-456A,0.14,0.00,0.00,0.00,0.140304,0.14
2026-02-24,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-02-23,Gemini API,AEFD-7695-64FA,13.14,0.00,0.00,0.00,13.139617,13.14
2026-02-23,Artifact Registry,149C-F9EC-3994,7.59,0.00,0.00,0.00,7.588826,7.59
2026-02-23,Cloud Run,152E-C115-5142,4.43,0.00,0.00,0.00,4.427186,4.43
2026-02-23,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351984,2.35
2026-02-23,Cloud Build,8B5D-EF7D-EB12,1.10,0.00,0.00,0.00,1.097210,1.10
2026-02-23,Cloud Storage,95FF-2EF5-5EA1,0.56,0.00,0.00,0.00,0.561178,0.56
2026-02-23,App Engine,F17B-412E-CB64,0.37,0.00,0.00,0.00,0.365896,0.37
2026-02-23,Secret Manager,EE82-7A5E-871C,0.17,0.00,0.00,0.00,0.171057,0.17
2026-02-23,Compute Engine,6F81-5844-456A,0.14,0.00,0.00,0.00,0.140307,0.14
2026-02-23,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-02-22,Gemini API,AEFD-7695-64FA,27.79,0.00,0.00,0.00,27.788016,27.79
2026-02-22,Artifact Registry,149C-F9EC-3994,7.45,0.00,0.00,0.00,7.447115,7.45
2026-02-22,Cloud Run,152E-C115-5142,4.70,0.00,0.00,0.00,4.701416,4.70
2026-02-22,Cloud Build,8B5D-EF7D-EB12,3.11,0.00,0.00,0.00,3.110433,3.11
2026-02-22,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351980,2.35
2026-02-22,Cloud Storage,95FF-2EF5-5EA1,0.84,0.00,0.00,0.00,0.843245,0.84
2026-02-22,App Engine,F17B-412E-CB64,0.35,0.00,0.00,0.00,0.353870,0.35
2026-02-22,Secret Manager,EE82-7A5E-871C,0.17,0.00,0.00,0.00,0.171154,0.17
2026-02-22,Compute Engine,6F81-5844-456A,0.14,0.00,0.00,0.00,0.140298,0.14
2026-02-22,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-02-21,Gemini API,AEFD-7695-64FA,82.04,0.00,0.00,0.00,82.038729,82.04
2026-02-21,Artifact Registry,149C-F9EC-3994,7.26,0.00,0.00,0.00,7.260041,7.26
2026-02-21,Cloud Run,152E-C115-5142,4.91,0.00,0.00,0.00,4.909137,4.91
2026-02-21,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351984,2.35
2026-02-21,Cloud Build,8B5D-EF7D-EB12,2.20,0.00,0.00,0.00,2.200821,2.20
2026-02-21,Cloud Storage,95FF-2EF5-5EA1,0.69,0.00,0.00,0.00,0.686383,0.69
2026-02-21,App Engine,F17B-412E-CB64,0.40,0.00,0.00,0.00,0.402459,0.40
2026-02-21,Secret Manager,EE82-7A5E-871C,0.17,0.00,0.00,0.00,0.169747,0.17
2026-02-21,Compute Engine,6F81-5844-456A,0.14,0.00,0.00,0.00,0.140312,0.14
2026-02-21,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-02-20,Artifact Registry,149C-F9EC-3994,7.19,0.00,0.00,-6.46,0.724179,0.72
2026-02-20,Gemini API,AEFD-7695-64FA,13.60,0.00,0.00,-13.20,0.396588,0.40
2026-02-20,Cloud Run,152E-C115-5142,4.37,0.00,0.00,-3.97,0.392243,0.39
2026-02-20,Cloud Storage,95FF-2EF5-5EA1,0.49,0.00,0.00,-0.11,0.378596,0.38
2026-02-20,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,-2.12,0.236337,0.24
2026-02-20,Cloud Build,8B5D-EF7D-EB12,0.82,0.00,0.00,-0.75,0.071039,0.07
2026-02-20,Secret Manager,EE82-7A5E-871C,0.17,0.00,0.00,-0.15,0.016726,0.02
2026-02-20,App Engine,F17B-412E-CB64,0.34,0.00,0.00,-0.34,0.003714,0.00
2026-02-20,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-02-20,Compute Engine,6F81-5844-456A,0.14,0.00,0.00,-0.36,-0.221315,-0.22
2026-02-19,Gemini API,AEFD-7695-64FA,12.60,0.00,0.00,-8.76,3.839011,3.84
2026-02-19,Artifact Registry,149C-F9EC-3994,7.11,0.00,0.00,-3.56,3.551588,3.55
2026-02-19,Cloud Run,152E-C115-5142,4.31,0.00,0.00,-2.16,2.142244,2.14
2026-02-19,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,-1.17,1.179043,1.18
2026-02-19,App Engine,F17B-412E-CB64,0.31,0.00,0.00,-0.00,0.312697,0.31
2026-02-19,Cloud Build,8B5D-EF7D-EB12,1.40,0.00,0.00,-1.09,0.303750,0.30
2026-02-19,Secret Manager,EE82-7A5E-871C,0.16,0.00,0.00,-0.08,0.079080,0.08
2026-02-19,Cloud Storage,95FF-2EF5-5EA1,0.56,0.00,0.00,-0.51,0.049512,0.05
2026-02-19,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-02-19,Compute Engine,6F81-5844-456A,0.14,0.00,0.00,-0.20,-0.060182,-0.06
2026-02-18,Gemini API,AEFD-7695-64FA,8.79,0.00,0.00,0.00,8.792679,8.79
2026-02-18,Artifact Registry,149C-F9EC-3994,7.01,0.00,0.00,0.00,7.005499,7.01
2026-02-18,Cloud Run,152E-C115-5142,4.35,0.00,0.00,0.00,4.350548,4.35
2026-02-18,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351989,2.35
2026-02-18,Cloud Build,8B5D-EF7D-EB12,1.79,0.00,0.00,0.00,1.789957,1.79
2026-02-18,Cloud Storage,95FF-2EF5-5EA1,0.63,0.00,0.00,0.00,0.633758,0.63
2026-02-18,App Engine,F17B-412E-CB64,0.36,0.00,0.00,0.00,0.356043,0.36
2026-02-18,Secret Manager,EE82-7A5E-871C,0.16,0.00,0.00,0.00,0.160438,0.16
2026-02-18,Compute Engine,6F81-5844-456A,0.14,0.00,0.00,0.00,0.140312,0.14
2026-02-18,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-02-17,Gemini API,AEFD-7695-64FA,12.41,0.00,0.00,0.00,12.411104,12.41
2026-02-17,Artifact Registry,149C-F9EC-3994,6.90,0.00,0.00,0.00,6.899554,6.90
2026-02-17,Cloud Run,152E-C115-5142,4.22,0.00,0.00,0.00,4.222217,4.22
2026-02-17,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351981,2.35
2026-02-17,Cloud Build,8B5D-EF7D-EB12,1.36,0.00,0.00,0.00,1.359897,1.36
2026-02-17,Cloud Storage,95FF-2EF5-5EA1,0.56,0.00,0.00,0.00,0.564315,0.56
2026-02-17,App Engine,F17B-412E-CB64,0.30,0.00,0.00,0.00,0.297870,0.30
2026-02-17,Secret Manager,EE82-7A5E-871C,0.16,0.00,0.00,0.00,0.158677,0.16
2026-02-17,Compute Engine,6F81-5844-456A,0.14,0.00,0.00,0.00,0.140306,0.14
2026-02-17,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-02-16,Gemini API,AEFD-7695-64FA,29.18,0.00,0.00,0.00,29.179231,29.18
2026-02-16,Artifact Registry,149C-F9EC-3994,6.74,0.00,0.00,0.00,6.744943,6.74
2026-02-16,Cloud Run,152E-C115-5142,4.40,0.00,0.00,0.00,4.402890,4.40
2026-02-16,Cloud Build,8B5D-EF7D-EB12,3.20,0.00,0.00,0.00,3.196695,3.20
2026-02-16,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351986,2.35
2026-02-16,Cloud Storage,95FF-2EF5-5EA1,0.80,0.00,0.00,0.00,0.803949,0.80
2026-02-16,App Engine,F17B-412E-CB64,0.28,0.00,0.00,0.00,0.283925,0.28
2026-02-16,Secret Manager,EE82-7A5E-871C,0.16,0.00,0.00,0.00,0.162982,0.16
2026-02-16,Compute Engine,6F81-5844-456A,0.14,0.00,0.00,0.00,0.140305,0.14
2026-02-16,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-02-15,Gemini API,AEFD-7695-64FA,38.61,0.00,0.00,0.00,38.613864,38.61
2026-02-15,Artifact Registry,149C-F9EC-3994,6.56,0.00,0.00,0.00,6.556856,6.56
2026-02-15,Cloud Run,152E-C115-5142,4.48,0.00,0.00,0.00,4.476986,4.48
2026-02-15,Cloud Build,8B5D-EF7D-EB12,2.81,0.00,0.00,0.00,2.805314,2.81
2026-02-15,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351983,2.35
2026-02-15,Cloud Storage,95FF-2EF5-5EA1,0.73,0.00,0.00,0.00,0.728346,0.73
2026-02-15,App Engine,F17B-412E-CB64,0.41,0.00,0.00,0.00,0.413127,0.41
2026-02-15,Secret Manager,EE82-7A5E-871C,0.16,0.00,0.00,0.00,0.162333,0.16
2026-02-15,Compute Engine,6F81-5844-456A,0.14,0.00,0.00,0.00,0.140300,0.14
2026-02-15,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-02-14,Gemini API,AEFD-7695-64FA,67.64,0.00,0.00,0.00,67.641750,67.64
2026-02-14,Artifact Registry,149C-F9EC-3994,6.37,0.00,0.00,0.00,6.368865,6.37
2026-02-14,Cloud Run,152E-C115-5142,4.98,0.00,0.00,0.00,4.983550,4.98
2026-02-14,Cloud Build,8B5D-EF7D-EB12,3.50,0.00,0.00,0.00,3.502872,3.50
2026-02-14,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351988,2.35
2026-02-14,Cloud Storage,95FF-2EF5-5EA1,0.77,0.00,0.00,0.00,0.769826,0.77
2026-02-14,App Engine,F17B-412E-CB64,0.38,0.00,0.00,0.00,0.375001,0.38
2026-02-14,Secret Manager,EE82-7A5E-871C,0.17,0.00,0.00,0.00,0.165130,0.17
2026-02-14,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-02-14,Compute Engine,6F81-5844-456A,-0.00,0.00,0.00,0.00,-0.000005,-0.00
2026-02-13,Gemini API,AEFD-7695-64FA,44.13,0.00,0.00,0.00,44.129054,44.13
2026-02-13,Artifact Registry,149C-F9EC-3994,6.05,0.00,0.00,0.00,6.047789,6.05
2026-02-13,Cloud Build,8B5D-EF7D-EB12,5.45,0.00,0.00,0.00,5.445916,5.45
2026-02-13,Cloud Run,152E-C115-5142,4.76,0.00,0.00,0.00,4.755767,4.76
2026-02-13,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351986,2.35
2026-02-13,Cloud Storage,95FF-2EF5-5EA1,1.04,0.00,0.00,0.00,1.035582,1.04
2026-02-13,App Engine,F17B-412E-CB64,0.28,0.00,0.00,0.00,0.282994,0.28
2026-02-13,Secret Manager,EE82-7A5E-871C,0.17,0.00,0.00,0.00,0.168319,0.17
2026-02-13,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-02-13,Compute Engine,6F81-5844-456A,-0.00,0.00,0.00,0.00,-0.000002,-0.00
2026-02-12,Gemini API,AEFD-7695-64FA,34.78,0.00,0.00,0.00,34.780125,34.78
2026-02-12,Artifact Registry,149C-F9EC-3994,5.83,0.00,0.00,0.00,5.827304,5.83
2026-02-12,Cloud Run,152E-C115-5142,4.44,0.00,0.00,0.00,4.441790,4.44
2026-02-12,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351982,2.35
2026-02-12,Cloud Build,8B5D-EF7D-EB12,0.70,0.00,0.00,0.00,0.700160,0.70
2026-02-12,Cloud Storage,95FF-2EF5-5EA1,0.69,0.00,0.00,0.00,0.688524,0.69
2026-02-12,App Engine,F17B-412E-CB64,0.31,0.00,0.00,0.00,0.314415,0.31
2026-02-12,Secret Manager,EE82-7A5E-871C,0.16,0.00,0.00,0.00,0.162162,0.16
2026-02-12,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-02-11,Gemini API,AEFD-7695-64FA,13.83,0.00,0.00,0.00,13.828563,13.83
2026-02-11,Artifact Registry,149C-F9EC-3994,5.71,0.00,0.00,0.00,5.710631,5.71
2026-02-11,Cloud Run,152E-C115-5142,4.20,0.00,0.00,0.00,4.196507,4.20
